selling_price,km_driven,mileage,engine,max_power,age,make,model,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,5,>5
1.4,120000,22.74,796,47.3,11,MARUTI,ALTO 800 LXI,1,0,0,0,0,1,1,1,0
16,62000,11.36,2755,171.5,7,TOYOTA,INNOVA CRYSTA 2016-2020 2.8 GX AT 8S BSIV,0,0,1,0,0,0,0,0,1
4.5,39000,19.01,1461,108.45,10,RENAULT,DUSTER 110PS DIESEL RXZ,0,0,1,0,0,0,1,1,0
5.9,100000,20.34,1498,103.2,8,VOLKSWAGEN,VENTO 1.5 TDI HIGHLINE,1,0,1,0,0,0,1,1,0
7.75,30000,28.4,1248,74.02,5,MARUTI,SWIFT DZIRE ZDI PLUS,1,0,1,0,0,0,1,1,0
2.25,66225,15,1586,104.68,13,MARUTI,SX4 ZXI BSIII,0,0,0,0,0,1,1,1,0
3.1,100000,17,1197,80,13,HYUNDAI,I20 1.2 SPORTZ,1,0,0,0,0,1,1,1,0
4.35,54000,22.32,1582,126.32,12,HYUNDAI,VERNA 1.6 SX CRDI (O),0,0,1,0,0,0,1,1,0
4.75,18000,20.51,998,67,6,MARUTI,WAGON R AMT VXI,0,0,0,0,0,1,0,1,0
1.35,70000,25.44,936,57.6,11,CHEVROLET,BEAT DIESEL,1,0,1,0,0,0,1,1,0
1.55,36200,18.2,998,67.1,15,MARUTI,ZEN ESTILO LXI BSIII,0,0,0,0,0,1,1,1,0
3.91,87965,21.43,1364,87.2,13,TOYOTA,COROLLA ALTIS DIESEL D4DG,0,0,1,0,0,0,1,1,0
3,121000,21.12,1248,88.8,11,TATA,MANZA AURA (ABS) QUADRAJET BS IV,0,0,1,0,0,0,1,1,0
5,100000,24.4,1120,71,7,HYUNDAI,XCENT 1.1 CRDI S,1,0,1,0,0,0,1,1,0
8,100000,24.3,1248,88.5,7,MARUTI,VITARA BREZZA ZDI,1,0,1,0,0,0,1,1,0
8.51,60000,15.4,2179,120,9,MAHINDRA,SCORPIO S6 7 SEATER,1,0,1,0,0,0,1,0,1
20.5,12000,16.5,1799,139.46,4,HONDA,CIVIC ZX BSIV,0,0,0,0,0,1,0,1,0
4.15,75000,18.9,1197,81.86,8,HYUNDAI,GRAND I10 MAGNA,0,0,0,0,0,1,1,1,0
11.2,49000,22,1582,126.2,6,HYUNDAI,VERNA CRDI 1.6 AT SX PLUS,0,0,1,0,0,0,0,1,0
2,120000,26.2,998,58.2,12,MARUTI,WAGON R LXI CNG,1,0,0,0,0,0,1,1,0
3.45,73000,20.36,1197,78.9,9,HYUNDAI,I10 SPORTZ 1.2,0,0,0,0,0,1,1,1,0
7.25,15000,19,1199,88.7,5,HONDA,JAZZ 1.2 V AT I VTEC,0,0,0,0,0,1,0,1,0
4.5,29500,25.8,1498,98.6,10,HONDA,AMAZE S I-DTECH,0,0,1,0,0,0,1,1,0
16.5,41000,20.38,1968,143,7,AUDI,A3 35 TDI PREMIUM PLUS,0,0,1,0,0,0,0,1,0
10.39,25451,13,1591,121.3,7,HYUNDAI,CRETA 1.6 VTVT AT SX PLUS,0,1,0,0,0,1,0,1,0
3.5,45000,18,1198,86.7,10,HONDA,AMAZE S I-VTECH,0,0,0,0,0,1,1,1,0
3.75,61000,13.14,1798,160,12,SKODA,SUPERB 1.8 TSI MT,0,0,0,0,0,1,1,1,0
3.5,28000,23.95,998,67.1,7,MARUTI,ALTO K10 VXI AGS OPTIONAL,0,0,0,0,0,1,0,1,0
5.61,15000,18.7,1199,88.7,8,HONDA,JAZZ 1.2 S I VTEC,0,0,0,0,0,1,1,1,0
2.8,26000,30.46,796,47.3,7,MARUTI,ALTO 800 CNG LXI OPTIONAL,0,0,0,0,0,0,1,1,0
16.5,52000,13.68,2393,147.8,5,TOYOTA,INNOVA CRYSTA 2016-2020 2.4 GX MT BSIV,0,0,1,0,0,0,1,0,1
4.25,43782,23.1,998,67.04,7,MARUTI,CELERIO ZXI,0,0,0,0,0,1,1,1,0
18.25,80000,11.36,2755,171.5,6,TOYOTA,INNOVA CRYSTA 2016-2020 2.8 ZX AT BSIV,0,0,1,0,0,0,0,0,1
8.25,56000,20.77,1248,88.8,7,MARUTI,ERTIGA ZDI PLUS,0,0,1,0,0,0,1,0,1
5.05,15000,20.51,998,67,6,MARUTI,WAGON R AMT VXI,1,0,0,0,0,1,0,1,0
1.75,85000,17.7,1497,78,16,HONDA,CITY 2017-2020 GXI,0,0,0,0,0,1,1,1,0
8.55,60000,25.47,1248,88.5,6,MARUTI,ERTIGA VDI,0,0,1,0,0,0,1,0,1
7.51,63000,21.3,1493,113.42,7,HYUNDAI,VERNA SX AT DIESEL,0,0,1,0,0,0,0,1,0
12.5,119851,12.98,2494,178.4,7,TOYOTA,CAMRY 2.5 G,0,0,0,0,0,1,0,1,0
20.9025,76900,11.57,2987,254.79,6,MERCEDES-BENZ,GLE CLASS 350D,0,0,1,0,0,0,0,1,0
2.76,31370,17.8,1199,76.8,6,CHEVROLET,BEAT LT,0,0,0,0,0,1,1,1,0
4.9,30000,21.4,1197,83.1,5,MARUTI,BALENO SIGMA 1.2,1,0,0,0,0,1,1,1,0
3.9,77000,21.1,1248,73.9,10,MARUTI,RITZ VDI,0,0,1,0,0,0,1,1,0
6.11,82503,27.3,1498,98.6,8,HONDA,JAZZ 1.5 V I DTEC,0,0,1,0,0,0,1,1,0
6,40000,23.59,1364,67.04,5,TOYOTA,ETIOS LIVA 1.4 VD DUAL TONE,1,0,1,0,0,0,1,1,0
2.95,34000,15.6,1196,70,10,FORD,FIGO PETROL ZXI,0,0,0,0,0,1,1,1,0
4.85,39000,27.3,1498,98.6,7,HONDA,JAZZ 1.5 S I DTEC,0,0,1,0,0,0,1,1,0
6.85,54000,28.4,1248,74,5,MARUTI,SWIFT VDI,1,0,1,0,0,0,1,1,0
20.9,42000,13.68,2393,147.51,5,TOYOTA,INNOVA CRYSTA 2016-2020 2.4 ZX AT,0,0,1,0,0,0,0,0,1
4.99,45260,18.19,1197,103.2,9,VOLKSWAGEN,VENTO 1.2 TSI HIGHLINE AT,0,0,0,0,0,1,0,1,0
7.1,110000,24.3,1248,88.5,7,MARUTI,VITARA BREZZA LDI OPTION,0,0,1,0,0,0,1,1,0
5.5,79600,20.45,1461,83.8,9,RENAULT,DUSTER 85PS DIESEL RXE,0,0,1,0,0,0,1,1,0
6.85,31000,22.8,1373,80.9,8,MARUTI,ERTIGA VXI CNG,0,0,0,0,0,0,1,0,1
3.15,9800,21.1,814,55.2,7,HYUNDAI,EON MAGNA PLUS OPTION,0,0,0,0,0,1,1,1,0
8.45,27001,19.12,1373,91.1,6,MARUTI,CIAZ 1.4 AT ALPHA,0,0,0,0,0,1,0,1,0
2.9,67500,16.8,1497,118,14,HONDA,CITY 1.5 V AT,0,0,0,0,0,1,0,1,0
6.8,22500,17.21,1197,103.5,7,VOLKSWAGEN,POLO 2015-2019 GT TSI,0,0,0,0,0,1,0,1,0
11,50000,23.9,1582,126.2,6,HYUNDAI,VERNA 1.6 CRDI SX,1,0,1,0,0,0,1,1,0
4.8,80000,26.8,1248,74,6,MARUTI,IGNIS 1.3 DELTA,1,0,1,0,0,0,1,1,0
8.5,50000,19.87,1461,83.8,7,RENAULT,DUSTER 85PS DIESEL RXZ,1,0,1,0,0,0,1,1,0
5.35,60000,21.66,1498,108.62,7,VOLKSWAGEN,AMEO 1.5 TDI HIGHLINE,1,0,1,0,0,0,1,1,0
3.25,34000,20.51,998,67.04,9,MARUTI,WAGON R LXI OPTIONAL,0,0,0,0,0,1,1,1,0
11.4,79000,12.99,2494,100.6,9,TOYOTA,INNOVA 2.5 VX (DIESEL) 7 SEATER,0,0,1,0,0,0,1,0,1
4.5,47500,18.9,1197,82,7,HYUNDAI,GRAND I10 SPORTZ,0,0,0,0,0,1,1,1,0
8.5,25000,21.19,1396,88.73,5,HYUNDAI,I20 ACTIVE 1.4 SX,1,0,1,0,0,0,1,1,0
1.8,60000,22.74,796,47.3,10,MARUTI,ALTO 800 LXI,1,0,0,0,0,1,1,1,0
4.48,31000,16.5,1493,70,12,MAHINDRA,BOLERO 2011-2019 MHAWK D70 SLX,0,0,1,0,0,0,1,0,1
5.8,90000,23.4,1248,74,9,MARUTI,SWIFT DZIRE VDI,0,0,1,0,0,0,1,1,0
3.25,48000,26.6,998,58.16,8,MARUTI,WAGON R LXI CNG,0,0,0,0,0,0,1,1,0
9,100000,12.4,2696,162,9,MAHINDRA,SSANGYONG REXTON RX6,1,0,1,0,0,0,1,0,1
20.9025,14000,20.68,1995,188,7,BMW,X1 SDRIVE 20D XLINE,0,0,1,0,0,0,0,1,0
10,60000,16,1997,140,5,MAHINDRA,XUV500 W6 1.99 MHAWK,1,0,1,0,0,0,1,0,1
1.5,69000,20.92,998,67.1,13,MARUTI,ALTO K10 2010-2014 VXI,0,0,0,0,0,1,1,1,0
20.9025,7000,19.27,2143,170,4,MERCEDES-BENZ,C-CLASS C 220 CDI AVANTGARDE,0,0,1,0,0,0,0,1,0
2.1,80000,18.8,1248,90,12,TATA,MANZA AURA QUADRAJET,1,0,1,0,0,0,1,1,0
20.9025,30000,14.04,1997,184,7,BMW,5 SERIES 520I LUXURY LINE,0,0,0,0,0,1,0,1,0
6.45,68880,20.77,1248,88.76,9,MARUTI,ERTIGA VDI,0,0,1,0,0,0,1,0,1
7.55,43214,15.96,2523,62.1,5,MAHINDRA,BOLERO 2011-2019 SLE,0,0,1,0,0,0,1,0,1
6.9,59000,19.12,1373,91.1,7,MARUTI,CIAZ AT ZXI,0,0,0,0,0,1,0,1,0
16.85,55000,18.88,1995,184,9,BMW,3 SERIES 320D SPORT LINE,0,0,1,0,0,0,0,1,0
6.25,47000,20.46,1461,83.8,10,RENAULT,DUSTER 85PS DIESEL RXL OPTIONAL,0,0,1,0,0,0,1,1,0
6.11,71893,21.7,1498,98.96,8,FORD,ECOSPORT 2015-2021 1.5 DIESEL TREND,0,0,1,0,0,0,1,1,0
5.7,15000,18.15,1198,82,4,MAHINDRA,KUV100 NXT G80 K4 PLUS,1,0,0,0,0,1,1,0,1
2.7,90000,18.2,1199,82.4,8,CHEVROLET,SAIL 1.2 BASE,1,0,0,0,0,1,1,1,0
6.99,48000,20.64,1498,108.49,8,VOLKSWAGEN,VENTO 1.5 TDI HIGHLINE PLUS 16 ALLOY,0,0,1,0,0,0,1,1,0
7.5,80000,12.8,2494,102,12,TOYOTA,INNOVA 2.5 GX (DIESEL) 8 SEATER BS IV,1,0,1,0,0,0,1,0,1
20.9025,32000,17.32,1968,184,6,AUDI,Q3 2.0 TDI QUATTRO,0,0,1,0,0,0,0,1,0
2,51010,14.7,1198,70,14,SKODA,FABIA 1.2 MPI ACTIVE,0,0,0,0,0,1,1,1,0
3.5,110000,24.4,1120,71,6,HYUNDAI,XCENT 1.1 CRDI BASE,1,0,1,0,0,0,1,1,0
4.75,51500,16.93,1197,103.2,10,VOLKSWAGEN,VENTO 1.2 TSI HIGHLINE AT,0,0,0,0,0,1,0,1,0
2.96,47000,18.4,1198,86.8,11,HONDA,BRIO S OPTION MT,0,0,0,0,0,1,1,1,0
3.85,90000,13.55,2179,118.35,9,TATA,SUMO MKII LX BS IV,1,0,1,0,0,0,1,0,1
2.85,65000,22.74,796,47.3,7,MARUTI,ALTO 800 LXI,0,0,0,0,0,1,1,1,0
2.8,50000,14.83,1598,105,10,SKODA,FABIA 1.6 MPI ELEGANCE,1,0,0,0,0,1,1,1,0
5,38900,19.87,1461,83.8,10,RENAULT,DUSTER 85PS DIESEL RXL OPTION,1,0,1,0,0,0,1,1,0
13.99,22000,14.7,1798,177.5,6,SKODA,OCTAVIA AMBITION PLUS 1.8 TSI AT,0,0,0,0,0,1,0,1,0
14,89172,19.27,2143,170,10,MERCEDES-BENZ,C-CLASS C 220 CDI AVANTGARDE,0,0,1,0,0,0,0,1,0
13.75,39800,20.58,1995,143,10,BMW,1 SERIES 118D SPORT LINE,0,0,1,0,0,0,0,1,0
19.25,25000,13.68,2393,147.51,5,TOYOTA,INNOVA CRYSTA 2016-2020 2.4 VX MT 8 STR,0,0,1,0,0,0,1,0,1
10.5,140000,16,2179,140,8,MAHINDRA,XUV500 W10 AWD,0,0,1,0,0,0,1,0,1
11.25,108000,12.99,2494,100.6,7,TOYOTA,INNOVA 2.5 G (DIESEL) 7 SEATER,0,0,1,0,0,0,1,0,1
3.15,120000,23.59,1364,5,11,TOYOTA,ETIOS LIVA GD,1,0,1,0,0,0,1,1,0
6.1,95079,25.2,1248,74,6,MARUTI,SWIFT VDI BSIV,0,0,1,0,0,0,1,1,0
4.95,61000,16.8,1497,116.3,10,HONDA,CITY CNG,0,0,0,0,0,0,1,1,0
9.75,25000,22,1582,126.2,6,HYUNDAI,VERNA CRDI 1.6 AT SX PLUS,0,0,1,0,0,0,0,1,0
6.15,27000,18.6,1197,81.83,5,HYUNDAI,I20 1.2 SPOTZ,0,0,0,0,0,1,1,1,0
1.5,120000,15.26,1150,74.9,14,CHEVROLET,AVEO U-VA 1.2 LS,1,0,0,0,0,1,1,1,0
3,130000,20.5,1248,91.7,11,FIAT,GRANDE PUNTO 1.3 EMOTION PACK 90HP (DIESEL),1,0,1,0,0,0,1,1,0
1.11,131000,17,1405,70,16,TATA,INDIGO LS,0,0,1,0,0,0,1,1,0
3.24,120000,21.21,1197,81.8,12,MARUTI,SWIFT DZIRE ZXI 1.2,0,0,0,0,0,1,1,1,0
4.4,36000,18.9,1197,82,9,HYUNDAI,GRAND I10 MAGNA,0,0,0,0,0,1,1,1,0
11,2950,20.04,1462,103.25,4,MARUTI,CIAZ DELTA AT,0,0,0,0,0,1,0,1,0
4.5,16393,21.63,998,67.04,7,MARUTI,CELERIO VXI AMT,0,0,0,0,0,1,0,1,0
5.5,125000,12.8,2494,102,13,TOYOTA,INNOVA 2.5 VX (DIESEL) 7 SEATER BS IV,1,0,1,0,0,0,1,0,1
4.25,100000,15.5,1896,105,12,VOLKSWAGEN,JETTA 1.9 HIGHLINE TDI,1,0,1,0,0,0,0,1,0
11.6,37000,16,2179,140,6,MAHINDRA,XUV500 AT W6 2WD,0,0,1,0,0,0,0,0,1
5.2,13500,18.78,1198,74,6,VOLKSWAGEN,POLO 1.2 MPI TRENDLINE,0,0,0,0,0,1,1,1,0
9.25,82000,15.4,2179,120,8,MAHINDRA,SCORPIO S10 8 SEATER,0,0,1,0,0,0,1,0,1
6.25,42406,20.77,1248,88.76,10,MARUTI,ERTIGA VDI,0,0,1,0,0,0,1,0,1
4.5,20000,18.15,1198,82,6,MAHINDRA,KUV 100 G80 K4 PLUS 6STR,0,0,0,0,0,1,1,0,1
4.5,40000,17,1198,73.75,6,VOLKSWAGEN,AMEO 1.2 MPI HIGHLINE,1,0,0,0,0,1,1,1,0
6.5,65122,26,1498,98.6,8,HONDA,CITY I DTEC SV,0,0,1,0,0,0,1,1,0
3.25,55000,17,1497,118,13,HONDA,CITY 1.5 S MT,0,0,0,0,0,1,1,1,0
5.25,7000,24,1199,83.81,5,TATA,TIAGO NRG PETROL,0,0,0,0,0,1,1,1,0
3.4,87500,26.2,998,58.2,9,MARUTI,WAGON R LXI CNG,0,0,0,0,0,0,1,1,0
4.9,6111,19.49,1198,67.04,5,NISSAN,MICRA ACTIVE XL ICC WT20 SE,0,0,0,0,0,1,1,1,0
6.25,17000,21.4,1197,83.1,5,MARUTI,BALENO DELTA 1.2,0,0,0,0,0,1,1,1,0
4.95,38000,22.95,1248,74,7,TATA,ZEST QUADRAJET 1.3 75PS XMS,0,0,1,0,0,0,1,1,0
4.25,30000,20.51,998,67,7,MARUTI,WAGON R AMT VXI,1,0,0,0,0,1,0,1,0
5.29,19000,30.47,998,58.33,4,MARUTI,CELERIO VXI CNG,0,0,0,0,0,0,1,1,0
4.8,13000,18.9,1197,82,8,HYUNDAI,GRAND I10 SPORTZ,1,0,0,0,0,1,1,1,0
13.6,65411,19.67,1582,126.2,5,HYUNDAI,CRETA 1.6 CRDI SX PLUS,0,0,1,0,0,0,1,1,0
8.1,20286,20.73,1373,91.1,5,MARUTI,CIAZ 1.4 ZETA,0,0,0,0,0,1,1,1,0
1.4,76000,16.1,1476.327401,5,16,MARUTI,SWIFT 1.3 LXI,1,0,0,0,0,1,1,1,0
1.99,77000,15.4,1399,92.7,11,CHEVROLET,AVEO 1.4 CNG,0,0,0,0,0,0,1,1,0
8,50000,24.3,1248,88.5,6,MARUTI,VITARA BREZZA ZDI,1,0,1,0,0,0,1,1,0
5.75,30000,22,1197,81.8,7,MARUTI,SWIFT VXI BSIV,0,0,0,0,0,1,1,1,0
3.6,27562,16.95,1197,78.9,10,HYUNDAI,I10 SPORTZ AT,0,0,0,0,0,1,0,1,0
20.9025,40000,12.97,2179,187.7,8,LAND,ROVER DISCOVERY SPORT SD4 HSE LUXURY,1,0,1,0,0,0,0,1,0
10.25,29000,25.1,1248,88.5,4,MARUTI,S-CROSS 2017-2020 ZETA DDIS 200 SH,0,0,1,0,0,0,1,1,0
8,23206,19.34,1462,103,5,MARUTI,ERTIGA VXI PETROL,0,0,0,0,0,1,1,0,1
3.3,33000,24.7,796,47.3,6,MARUTI,ALTO 800 LXI OPTIONAL,0,0,0,0,0,1,1,1,0
5.25,190000,22.54,1396,88.73,8,HYUNDAI,I20 ASTA 1.4 CRDI,1,0,1,0,0,0,1,1,0
6.35,53000,20.73,1373,91.1,7,MARUTI,CIAZ ZXI PLUS,0,0,0,0,0,1,1,1,0
16.45,21356,17.1,1956,170,6,JEEP,COMPASS 2.0 LIMITED,0,0,1,0,0,0,1,1,0
3.25,33500,15.04,1598,103.6,11,VOLKSWAGEN,VENTO PETROL COMFORTLINE,0,0,0,0,0,1,1,1,0
3.75,210000,22.95,1248,74,7,TATA,BOLT QUADRAJET XT,0,0,1,0,0,0,1,1,0
4,80000,18.5,1197,82.85,10,HYUNDAI,I20 ASTA 1.2,1,0,0,0,0,1,1,1,0
6.25,115000,23.59,1364,67.05,7,TOYOTA,ETIOS GD,0,0,1,0,0,0,1,1,0
3.75,105000,16.8,1497,118,13,HONDA,CITY 1.5 V AT,0,0,0,0,0,1,0,1,0
2.25,62683,16.4,1497,78,16,HONDA,CITY 2017-2020 CVT,0,0,0,0,0,1,0,1,0
5.1,45500,18.16,1197,78.8,8,TOYOTA,ETIOS CROSS 1.2L G,1,0,0,0,0,1,1,1,0
5.45,41000,25.2,1248,74,8,MARUTI,SWIFT VDI BSIV,0,0,1,0,0,0,1,1,0
13.99,21000,10.8,2497,150,13,BMW,5 SERIES 523I,0,0,0,0,0,1,0,1,0
3,106000,20.54,1598,103.6,13,VOLKSWAGEN,VENTO DIESEL HIGHLINE,1,0,1,0,0,0,1,1,0
5.35,53000,17.21,1197,103.6,9,VOLKSWAGEN,POLO GT TSI,0,0,0,0,0,1,0,1,0
1.8,70000,20.92,998,67.1,13,MARUTI,ALTO K10 LXI,0,0,0,0,0,1,1,1,0
4.35,40000,21.9,1396,88.76,11,HYUNDAI,I20 SPORTZ 1.4 CRDI,0,0,1,0,0,0,1,1,0
7.5,66000,21.66,1498,103.52,7,SKODA,RAPID 1.5 TDI AT ELEGANCE,0,0,1,0,0,0,0,1,0
4.25,41305,22,1197,81.8,9,MARUTI,SWIFT VXI BSIV,0,0,0,0,0,1,1,1,0
5.45,54027,26,1498,98.6,9,HONDA,CITY I DTEC S,0,0,1,0,0,0,1,1,0
4.11,36000,24.04,999,67,6,RENAULT,KWID CLIMBER 1.0 AMT,0,0,0,0,0,1,0,1,0
20.9025,43000,10.91,3198,197,6,FORD,ENDEAVOUR 3.2 TITANIUM AT 4X4,0,0,1,0,0,0,0,0,1
16,50000,14.7,1798,177.5,6,SKODA,OCTAVIA STYLE PLUS 1.8 TSI AT,1,0,0,0,0,1,0,1,0
5.7,56000,16.47,1198,74,8,VOLKSWAGEN,CROSSPOLO 1.2 MPI,0,0,0,0,0,1,1,1,0
20.9025,14500,15.04,1991,183,5,MERCEDES-BENZ,CLA 200 CGI SPORT,0,0,0,0,0,1,0,1,0
16,74000,17.68,1968,174.33,10,AUDI,A6 2.0 TDI,0,0,1,0,0,0,0,1,0
2.55,82400,19.3,1248,73.9,15,MARUTI,SWIFT DZIRE VDI BSIV,0,0,1,0,0,0,1,1,0
2.6,62485,22.74,796,47.3,9,MARUTI,ALTO 800 LXI,0,0,0,0,0,1,1,1,0
4.21,120000,23.2,1248,73.94,9,MARUTI,RITZ ZDI,1,0,1,0,0,0,1,1,0
0.34,120000,16.1,796,37,24,MARUTI,800 AC,1,0,0,0,0,1,1,0,0
2.35,57000,21.1,814,55.2,11,HYUNDAI,EON ERA PLUS,0,0,0,0,0,1,1,1,0
7.1,59000,26.21,1248,88.5,7,MARUTI,CIAZ VDI PLUS,0,0,1,0,0,0,1,1,0
17,65000,13.68,2393,147.51,7,TOYOTA,INNOVA CRYSTA 2016-2020 2.4 VX MT,0,0,1,0,0,0,1,0,1
3,30000,18.9,998,67.1,11,MARUTI,WAGON R VXI BS IV,1,0,0,0,0,1,1,1,0
2.65,57000,32.52,998,58.33,10,MARUTI,WAGON R CNG LXI,0,0,0,0,0,0,1,1,0
8.9,9000,19.56,1197,81.8,4,TOYOTA,GLANZA V CVT,0,0,0,0,0,1,0,1,0
4.5,20000,20.4,1197,81.8,8,MARUTI,SWIFT VXI OPTIONAL,1,0,0,0,0,1,1,1,0
2.9,26000,15.6,1196,70.02,8,FORD,FIGO PETROL TITANIUM,1,0,0,0,0,1,1,1,0
7.5,27724,17.5,1199,88.7,6,HONDA,WR-V I-VTEC VX,0,0,0,0,0,1,1,1,0
10,25000,21.5,1497,108.5,5,TATA,NEXON 1.5 REVOTORQ XZ,1,0,1,0,0,0,1,1,0
3.1,48000,17,1197,80,11,HYUNDAI,I20 1.2 ERA,1,0,0,0,0,1,1,1,0
5.45,55199,18.6,1197,81.83,8,HYUNDAI,I20 2015-2017 SPORTZ OPTION 1.2,0,0,0,0,0,1,1,1,0
4.75,61058,25.8,1498,98.6,8,HONDA,AMAZE S I-DTECH,0,0,1,0,0,0,1,1,0
16.25,60000,13.68,2393,147.8,6,TOYOTA,INNOVA CRYSTA 2016-2020 2.4 VX MT BSIV,1,0,1,0,0,0,1,0,1
6.95,36348,18,1497,117.3,9,HONDA,CITY I VTEC CVT VX,0,1,0,0,0,1,0,1,0
3.35,50000,23.08,1461,63.1,8,RENAULT,PULSE RXL,1,0,1,0,0,0,1,1,0
3.31,15000,25.17,799,53.3,5,RENAULT,KWID RXL,0,0,0,0,0,1,1,1,0
3.45,78000,18.2,1248,73.8,9,CHEVROLET,ENJOY TCDI LS 8 SEATER,0,0,1,0,0,0,1,0,1
6.15,37072,21.4,1197,83.1,7,MARUTI,BALENO ALPHA 1.2,0,0,0,0,0,1,1,1,0
2.1,45000,19.81,1086,68.05,15,HYUNDAI,I10 ERA 1.1,0,0,0,0,0,1,1,1,0
2.65,50000,15,1368,90,12,TATA,MANZA AURA (ABS) SAFIRE,0,0,0,0,0,1,1,1,0
4.5,77000,20,1968,108.5,11,SKODA,LAURA AMBIENTE 2.0 TDI CR MT,0,0,1,0,0,0,1,1,0
1.45,32000,14.2,1598,102,17,CHEVROLET,AVEO 1.6 LT,0,0,0,0,0,1,1,1,0
8.5,51000,16.07,1995,181,12,BMW,3 SERIES 320D CORPORATE EDITION,0,0,1,0,0,0,0,0,0
2.5,120000,13.6,2523,63,16,MAHINDRA,BOLERO DI,1,0,1,0,0,0,1,0,1
9.75,79000,17.2,1968,138.1,9,SKODA,SUPERB ELEGANCE 2.0 TDI CR AT,0,0,1,0,0,0,0,1,0
3.5,60000,14,2498,112,13,MAHINDRA,XYLO E8 ABS 8S BSIV,0,0,1,0,0,0,1,0,1
7,16000,22,1197,81.8,5,MARUTI,SWIFT ZXI PLUS,1,0,0,0,0,1,1,1,0
4.25,121877,24.7,1498,98.63,10,HONDA,AMAZE S DIESEL,0,0,1,0,0,0,1,1,0
3.25,44000,20.51,998,67.04,9,MARUTI,WAGON R VXI,0,0,0,0,0,1,1,1,0
20.9025,60000,14.24,2755,174.5,6,TOYOTA,FORTUNER 2016-2021 2.8 2WD MT BSIV,1,0,1,0,0,0,1,0,1
2.75,80000,18.9,998,67.1,11,MARUTI,WAGON R VXI BSII,1,0,0,0,0,1,1,1,0
3.11,82000,22,1197,81.8,13,MARUTI,SWIFT VXI BSIV,0,0,0,0,0,1,1,1,0
5.11,28000,18.9,1197,82,7,HYUNDAI,GRAND I10 MAGNA AT,0,0,0,0,0,1,0,1,0
8.2,23461,18,1497,117.3,8,HONDA,CITY I VTEC CVT VX,0,0,0,0,0,1,0,1,0
7.35,19000,19,1199,88.7,6,HONDA,JAZZ 1.2 V AT I VTEC,1,0,0,0,0,1,0,1,0
4.65,62063,14.3,1598,103.6,9,SKODA,RAPID 1.6 MPI AT AMBITION PLUS,0,0,0,0,0,1,0,1,0
3.72,33766,20.51,998,67.04,8,MARUTI,WAGON R VXI,0,0,0,0,0,1,1,1,0
18.74,128000,12.07,2967,241.4,10,AUDI,Q7 2006-2020 3.0 TDI QUATTRO,0,0,1,0,0,0,0,0,1
4,95398,19.3,1248,73.9,12,MARUTI,SWIFT DZIRE VDI BSIV,0,0,1,0,0,0,1,1,0
4.25,71000,15.04,1598,103.6,11,VOLKSWAGEN,VENTO PETROL COMFORTLINE,0,0,0,0,0,1,1,1,0
6.25,51000,17.4,1497,117.6,8,HONDA,CITY V MT,0,0,0,0,0,1,1,1,0
3.72,90000,21.03,1461,65,9,MAHINDRA,VERITO 1.5 D6 BSIV,1,0,1,0,0,0,1,1,0
7.25,50000,21.5,1497,108.5,5,TATA,NEXON 1.5 REVOTORQ XE,1,0,1,0,0,0,1,1,0
3.1,91000,31.79,998,58.2,9,MARUTI,CELERIO GREEN VXI,1,0,0,0,0,0,1,1,0
2.5,161209,15.37,1196,73,9,MARUTI,EECO 5 SEATER STANDARD BSIV,0,0,0,0,0,1,1,1,0
7.25,33000,19.12,1373,91.1,7,MARUTI,CIAZ AT ZXI,0,0,0,0,0,1,0,1,0
7,10000,18.6,1197,81.83,6,HYUNDAI,I20 1.2 ASTA,1,0,0,0,0,1,1,1,0
1.85,50000,19.7,796,46.3,12,MARUTI,ALTO LX,1,0,0,0,0,1,1,1,0
6.5,32714,18.7,1199,88.7,6,HONDA,JAZZ 1.2 SV I VTEC,0,0,0,0,0,1,1,1,0
5.5,10000,23.84,1199,84,4,TATA,TIAGO 1.2 REVOTRON XZ PLUS,1,0,0,0,0,1,1,1,0
6.3,80000,15.96,2523,63,7,MAHINDRA,BOLERO 2011-2019 PLUS AC BSIV PS,1,0,1,0,0,0,1,0,1
4.75,120000,25.01,1498,89.75,8,FORD,FIESTA 1.5 TDCI AMBIENTE,1,0,1,0,0,0,1,1,0
3.35,45000,15.04,1598,103.6,12,VOLKSWAGEN,VENTO PETROL TRENDLINE,0,0,0,0,0,1,1,1,0
15.5,67700,16.55,1968,147.51,9,AUDI,A4 2.0 TDI,0,0,1,0,0,0,0,1,0
8,53393,17.5,1373,80.46,6,MARUTI,ERTIGA VXI CNG,0,0,0,0,0,0,1,0,1
3.9,75220,19.3,1248,73.9,12,MARUTI,SWIFT DZIRE VDI,0,0,1,0,0,0,1,1,0
4.9,142000,12.8,2494,102,15,TOYOTA,INNOVA 2.5 G4 DIESEL 8-SEATER,0,0,1,0,0,0,1,0,1
7.65,56000,23,1498,98.96,7,FORD,ECOSPORT 2015-2021 1.5 DIESEL TITANIUM PLUS BSIV,0,0,1,0,0,0,1,1,0
4,97000,18.6,1197,85.8,10,MARUTI,SWIFT VXI,1,0,0,0,0,1,1,1,0
4.98,40200,25.2,1248,74,8,MARUTI,SWIFT VDI BSIV,1,0,1,0,0,0,1,1,0
